Gene,Intervention_logFC,Intervention_P.Value,group,utr_length,AREScore,ARED_cluster,n_7mer_L2
INSL3,-0.037600255127115,0.754438032339423,background,543,0.0,0,0
MRPL46,0.0372692004296942,0.754497161935596,background,479,0.0,0,0
CEP250,0.0411437624988665,0.7545352453485259,background,7654,3.0,2,0
ATP5F1A,-0.0318163405625721,0.754615661277185,background,4034,11.0,3,4
GLOD4,-0.0466972100819246,0.7546374003682821,background,843,1.0,1,0
TCFL5,0.035702331940799,0.7547044186932559,background,970,1.0,1,1
EIF5A,0.033268025120475,0.7547225481198521,background,653,0.0,1,0
IQCG,0.0255691673138039,0.754950297642468,background,1360,2.0,1,1
CIR1,0.0392816029434981,0.755013179042243,background,475,1.0,1,0
CENPN,-0.0287584977934831,0.755018957231866,background,420,3.0,1,0
NFRKB,-0.0379713969990457,0.7551519786948091,background,950,1.0,1,0
CHCHD4,0.0323763513245858,0.755218377841048,background,810,0.0,1,0
FCSK,0.0351295909213057,0.7553930134467121,background,592,0.0,0,0
BRF2,-0.0387304212198061,0.75539620298202,background,608,0.0,0,0
TOP2A,-0.0327632184891877,0.755415790773896,background,994,2.0,1,0
ANKH,-0.0406028240011977,0.7555594269344049,background,6397,4.0,1,1
SFI1,0.0354631489802085,0.7558178748634491,background,546,1.0,1,0
SFT2D1,-0.0363858072596495,0.755866808183278,background,489,0.0,1,0
MYO9B,0.0413779304517527,0.7560015855976508,background,974,0.0,0,0
ADAMTSL4,0.0775755842049148,0.756036876254457,background,736,0.0,1,0
PIAS1,0.0345280245456609,0.7561587666240999,background,6012,5.0,2,2
GBA1,0.0455094639285942,0.7563470839208509,background,542,0.0,0,0
RALBP1,0.0378764228082155,0.7564233610292909,background,2870,7.0,1,1
OPTN,-0.0498257222857997,0.756459039037089,background,3454,5.0,2,1
COA4,0.0391209377002675,0.756517909880953,background,3269,3.0,1,0
SEC16A,-0.041820815778307,0.756521813343384,background,1653,3.0,1,0
PTPRA,0.0260995290886541,0.756632163324146,background,335,0.0,0,0
RANBP3,0.0282288365405945,0.7567350132531999,background,1471,0.0,1,0
BLTP2,0.0413182705454077,0.7569388907979642,background,622,1.0,1,0
CHD1L,-0.0315854877189349,0.7569794537311301,background,256,0.0,1,0
AHSP,0.0756413843712993,0.7570504840618192,background,20,0.0,0,0
NAPA,-0.0362742987992746,0.7571104508714,background,651,1.0,2,0
TMX2,0.0325367185544843,0.7572123070306981,background,1889,1.0,1,1
EIF3M,-0.0340415255370377,0.757366495278269,background,3865,2.0,1,1
ITGB1BP1,-0.0353101953696172,0.757393543601198,background,3359,3.0,1,2
PYHIN1,-0.038122712219334,0.75742739437546,background,695,0.0,0,0
SERTAD3,0.0281470630268068,0.7574782379425201,background,848,0.0,1,0
CDK12,-0.034752198934143,0.7576346565610831,background,3228,1.0,1,0
VASP,0.042611337224388,0.7576442393485171,background,806,0.0,1,0
MFSD12,0.0334483802714473,0.7576619614515681,background,20,0.0,0,0
COASY,0.0349350377898331,0.757707806824693,background,20,0.0,0,0
NAPSA,-0.0432760322239153,0.7578057969193299,background,76,0.0,0,0
NPIPB15,0.0349001300117,0.7578165700161579,background,35,0.0,0,0
MOB3A,0.039628181711972,0.7578248713826509,background,2359,1.0,1,0
LIMK2,-0.0512310346874195,0.7579589092295741,background,1639,0.0,1,0
TMSB10,0.0306557814194019,0.7580578488087049,background,248,0.0,0,0
ZCCHC12,0.0267800375365927,0.7580926346485289,background,515,1.0,1,0
TMCO6,0.0568053197562541,0.7581166154511679,background,310,0.0,1,0
NDUFB4,-0.0263193535889626,0.758176205436874,background,1031,3.0,2,3
CCNL2,-0.0461325203893419,0.7581778886036651,background,1520,1.0,1,0
EHMT1,0.0238634801458137,0.758472772038021,background,2405,2.0,1,0
CD81,0.05792277612879401,0.75874290473312,background,935,0.0,1,1
HBG2,-0.079880981756901,0.7587591155965521,background,89,0.0,0,0
MYORG,0.0296280479775183,0.7588446472575359,background,4131,0.0,1,0
CCNE1,-0.0321933578795799,0.758900316523554,background,536,0.0,0,0
APBB1IP,-0.0445228848444547,0.7589493179072879,background,961,2.0,1,0
UBQLN4,0.0376197140418926,0.759369710006011,background,1677,0.0,1,0
PSMB2,-0.0295509018764508,0.7594158986800991,background,3723,10.0,4,2
MLF2,0.0370404733911586,0.759572335833559,background,577,0.0,1,0
PSME3IP1,0.0329015261562534,0.759580879214895,background,1821,1.0,1,0
SGSM2,0.0405750141991582,0.7597313539945809,background,228,0.0,0,0
CPVL,0.0317383298430151,0.759775348125553,background,1136,2.0,1,0
FLAD1,0.033974003764561,0.759810872979757,background,942,3.0,2,3
KIF13A,-0.0280770923853476,0.7598659820063179,background,957,7.0,1,0
C4A,-0.0526867243466483,0.760037392967232,background,2337,0.0,1,0
POLR2I,0.0380949862232197,0.760290481117119,background,46,0.0,0,0
OR52K1,0.0406119068882057,0.7603524602353,background,3652,1.0,1,3
ZNF23,-0.0693090417939247,0.7603885135100681,background,2302,4.0,2,0
MT1E,-0.0633931410166234,0.7604131159249979,background,141,0.0,0,0
CLCN6,-0.0377321622875091,0.760628206724766,background,2907,0.0,1,0
TAF1C,0.0477631967572218,0.7606286154456929,background,1086,0.0,1,0
MARS1,0.039156637185903,0.760704302932525,background,71,0.0,0,0
EXOSC6,-0.0398508834029203,0.7607422774302479,background,4304,8.0,2,6
RIC8A,0.0332764991585993,0.7609426001245609,background,763,0.0,1,0
UBAP2L,0.0342990460597372,0.761001581537964,background,558,1.0,1,0
FBXL22,0.0336550695373547,0.7610051791067008,background,742,0.0,1,0
TMEM208,0.0353904654178049,0.76104323438409,background,165,0.0,0,0
BOK,-0.0293681085036996,0.7611025474392129,background,1987,0.0,0,0
RECQL5,0.0306349070829795,0.7613564625908861,background,2317,0.0,1,0
RAB3IL1,-0.0663782980230239,0.761740364307228,background,977,0.0,1,0
SLC39A3,0.0337455961594106,0.761755027039465,background,20,0.0,0,0
CMAS,-0.0290498168451192,0.761953128063797,background,356,0.0,1,1
DNPH1,-0.0711967627666193,0.761967323703832,background,100,0.0,0,0
ZNF879,0.0452622541593108,0.76211437320564,background,1400,1.0,1,0
FAF2,-0.0270718863235812,0.762380425278858,background,3124,0.0,1,0
SPN,-0.0542253590328171,0.762391161897635,background,5945,2.0,1,1
MPZ,-0.0408676840436899,0.7625196023341221,background,1097,1.0,1,0
MRPL17,0.0358015550418527,0.7630309621130441,background,1733,4.0,2,1
PCYOX1,-0.0408819931026427,0.763524481722948,background,3793,2.0,1,0
MGAM,-0.0575012276826659,0.763604602464655,background,856,1.0,1,0
TPPP3,0.0612895188267013,0.763840643778438,background,349,0.0,1,0
COA8,0.0276285528489236,0.764141010427389,background,1885,0.0,1,0
TLE5,-0.039052338872512,0.764174314427423,background,909,0.0,1,1
HSBP1L1,0.038201046198985,0.7641839946310671,background,354,1.0,1,0
CCDC127,0.0299840537057364,0.7641861434006829,background,8429,1.0,1,0
ARL11,0.0352186909855821,0.764341639720856,background,3804,2.0,1,1
ZNF80,-0.0977714910595076,0.7644048751182599,background,1622,5.0,1,0
TSC22D4,0.0331427990025453,0.764412852969252,background,421,0.0,0,0
ST6GALNAC2,0.0435500204154158,0.7646626917246601,background,20,0.0,0,0
SEPTIN9,0.0357419114092912,0.7648386258989092,background,51,0.0,0,0
MARK2,-0.0386400170216866,0.7648431000595179,background,1782,1.0,1,0
MFGE8,0.0343922870779156,0.764889641201303,background,2221,1.0,1,0
PAGE2B,0.0625506004619639,0.764930180408587,background,111,0.0,0,0
ABCF3,0.0402374888478288,0.765007562092077,background,307,0.0,0,0
ITSN2,-0.0403113759389862,0.76505057423025,background,3272,9.0,1,1
BPHL,-0.0273070766555361,0.7650514698320059,background,621,1.0,1,0
ANP32A,0.0347655490254522,0.765068609710924,background,1546,0.0,0,0
VPS39,0.0341907397151716,0.7653238249138871,background,2044,0.0,1,0
APOBEC3A,0.0583152895663636,0.765348422494824,background,331,1.0,1,0
KIDINS220,-0.0334820608373267,0.7654502593133851,background,4528,7.0,1,2
RNF4,-0.0275509705320862,0.765539517426758,background,2106,3.0,1,0
PNKD,-0.0256075794975154,0.765572991918568,background,1812,1.0,1,0
GPR82,0.0480844747695031,0.765643346170583,background,2093,4.0,1,1
FGFRL1,-0.0447152501398925,0.7656561720344391,background,1551,4.0,1,1
TRPV2,0.0395571574002531,0.7657109248469008,background,241,0.0,0,0
ZNF814,-0.0357537561927824,0.765724660139772,background,3441,3.0,1,3
ZNF226,0.0547330738618503,0.765791037247371,background,5394,2.0,1,0
ZNF34,0.0789827878162584,0.7658266129224449,background,1032,1.0,1,0
NSA2,0.0327719138355143,0.765918016487741,background,3442,8.0,1,1
PTPN18,0.029331833984931,0.765927213698114,background,185,0.0,0,0
NINJ1,0.0344610990913486,0.7659301805991291,background,3412,0.0,1,0
AP2A2,0.0299827871708768,0.766412675523614,background,1620,1.0,1,0
APLP2,0.0440774539079006,0.7664761846000749,background,1357,0.0,1,0
ZNF563,-0.0318640837160069,0.766608739301523,background,20,0.0,0,0
UNK,-0.0289335858351385,0.7666643807211271,background,1382,0.0,1,0
AP3D1,0.0295441768666465,0.7669625983844541,background,1179,0.0,1,0
LIF,0.0334689201760402,0.7670434085441491,background,3198,7.0,1,5
PPT1,0.0307420003130883,0.767360729598473,background,1349,0.0,1,0
TUBA1B,-0.0314717035365603,0.76742684926969,background,176,0.0,0,0
SIRT5,-0.0283894783270293,0.7675471656866031,background,2558,3.0,1,1
UPF3A,-0.0353370236197416,0.7675806063565129,background,891,1.0,1,1
AGTPBP1,-0.0366170204568779,0.767708228655245,background,567,2.0,1,0
PLXNA3,-0.0508826874081722,0.768174799330837,background,5094,9.0,4,5
HRH2,0.0465887565749786,0.768369596185318,background,2785,0.0,1,0
IFT27,0.0401615126913202,0.768436908707795,background,77,0.0,0,0
ALG8,-0.0304178782022221,0.768668176875881,background,767,1.0,1,0
ISCA2,0.0261116680241828,0.7687494905691059,background,2106,7.0,1,1
BIN2,0.03316736952715,0.7688546309819999,background,461,0.0,1,0
PEAK3,0.0450453163015456,0.7688744863613141,background,1049,0.0,0,0
SKIC2,0.039798328947870006,0.7689519480759309,background,36,0.0,0,0
OSGEP,0.0373082746873689,0.7690484552115371,background,839,0.0,1,0
JPT2,-0.0316546255333545,0.769150343819866,background,3088,1.0,1,0
PSMD13,0.0289463545655464,0.7691878704281171,background,383,0.0,0,0
CABP4,0.0268624928619565,0.7692389302127328,background,3093,0.0,1,0
PFKM,-0.0261053526925985,0.769345698752119,background,696,1.0,1,1
PDP2,-0.0354789746887975,0.769601219700602,background,5227,10.0,1,1
SH3BGRL3,0.027720663137533,0.7698302234775749,background,399,0.0,0,0
NFKB2,0.04287327981388601,0.769856810026678,background,153,0.0,1,0
HLA-A,0.038295083901616,0.769869289915628,background,4237,7.0,2,1
ZNF579,0.0355264029543634,0.770067402535917,background,1177,0.0,1,0
ST14,0.0240008675027729,0.770075590501704,background,544,0.0,0,0
DNPEP,0.0365329274798739,0.7705375876480342,background,2249,4.0,1,1
LCP1,-0.042217361368258,0.770727872861076,background,1634,1.0,1,0
SLC46A2,-0.030494358160289,0.7707610416053431,background,842,1.0,1,0
SP140,-0.0362868568203703,0.770804218749042,background,3893,0.0,1,0
ZNRD2,-0.0430698997411508,0.7708269426747958,background,39,0.0,0,0
MDK,-0.0599296358725778,0.770898105925895,background,312,0.0,0,0
ATPSCKMT,-0.0273088568048431,0.771030136931197,background,1934,3.0,1,0
TCN1,-0.0418739499802288,0.771032662167821,background,167,0.0,1,0
ZNF766,-0.0358033810541651,0.7710440125873008,background,4848,6.0,2,3
PECAM1,-0.0411441799667448,0.771163302589718,background,4401,0.0,1,1
FASTKD5,-0.0394613267461553,0.771249233408034,background,257,0.0,1,0
GZF1,-0.0296708726751127,0.771390047633875,background,2600,5.0,1,0
PSMA5,0.0289012768336798,0.771408841763088,background,2971,5.0,1,0
DNM2,0.041319446566397994,0.771551160647137,background,2457,0.0,1,0
PHYKPL,0.0393343725711138,0.771572893542905,background,3332,0.0,1,0
BRPF1,-0.0741980632437014,0.7716652659792629,background,664,3.0,1,1
ELOB,-0.0390077650545321,0.771673615883511,background,3276,0.0,1,0
RAB11FIP4,0.029356973030657,0.7716911064880619,background,6479,0.0,1,0
ERAP2,0.0251220528081501,0.7717786268946271,background,2098,2.0,1,0
PABPN1L,0.0481854746448236,0.7717949339465309,background,20,0.0,0,0
MYL4,-0.0601361846715575,0.771959725069027,background,165,0.0,0,0
TERF2,-0.0271604737970099,0.772296027521078,background,1327,0.0,1,0
CAMSAP1,-0.0205069695451112,0.7724189464355721,background,2822,4.0,1,4
SNU13,0.0290131163876068,0.7724802483161121,background,318,0.0,0,0
STRADA,0.0303527953824461,0.7726597038829359,background,762,0.0,1,0
WDR24,0.0365818608513789,0.7727651208166451,background,101,0.0,0,0
MT2A,-0.04927297590722901,0.7728925794220601,background,143,0.0,0,0
OAZ1,-0.0394469930623894,0.77307108493709,background,472,1.0,1,0
SYNGR2,0.0301517566564805,0.7730832186122769,background,786,0.0,0,0
TRAF3,0.0302051775929945,0.773142810946364,background,5666,3.0,1,2
PA2G4,-0.041150237802641,0.773571187129412,background,1022,0.0,1,0
NR1D1,-0.0358009464705204,0.773728495108726,background,290,1.0,1,1
PEX26,-0.0415391169526124,0.773837298337925,background,17321,5.0,1,2
ARF1,-0.0307504949738839,0.7740869755861559,background,1197,0.0,1,0
MICA,0.0381363637818211,0.774127076748121,background,1257,1.0,1,1
IPCEF1,-0.0253311286100117,0.774240256460174,background,5219,9.0,1,1
CALR,0.0479285388929351,0.774430195435684,background,576,0.0,0,0
SLC25A42,-0.0308631285722272,0.7744754154293678,background,2011,1.0,1,0
ECD,-0.0246315746550167,0.774578707698528,background,915,5.0,1,0
C18orf21,-0.0258926749040832,0.774641067948629,background,20,0.0,0,0
HLA-DQB1,-0.0470681031090416,0.7747570557421641,background,762,0.0,0,0
OPRL1,-0.069846212486798,0.7747653954871709,background,1747,0.0,1,1
CISH,-0.0694639102215496,0.7747691347905591,background,1111,3.0,3,3
LARGE2,0.0419193273335034,0.774851170071836,background,531,1.0,1,0
APOM,0.0328951604849622,0.774854033260825,background,121,0.0,0,0
MGAT4B,0.0307459560928157,0.775127995604009,background,374,0.0,0,0
LILRA6,0.0453668223646231,0.7751839823866551,background,2363,0.0,1,0
SYNE1,-0.0267548601687512,0.775302933949128,background,2394,9.0,1,1
CLTB,-0.0252673933780731,0.7753501157677679,background,20,0.0,0,0
CLEC2B,-0.0442230052377751,0.7754490481927271,background,95,0.0,0,0
RDH5,-0.04070549165833,0.775711312096463,background,160,0.0,1,0
ILF3,-0.04266089906025,0.775867203371817,background,1769,2.0,1,0
KIAA0930,0.0348558972758198,0.77595928159059,background,4932,1.0,1,0
SPCS1,-0.0289187722341325,0.7759836620557,background,3336,7.0,1,1
KCTD7,-0.0516006998406491,0.776125286622943,background,3815,0.0,1,0
TMEM216,-0.0417432594785641,0.7761386120010251,background,468,0.0,0,0
P2RX7,0.0373602970748212,0.776283435488597,background,3230,1.0,1,1
DGCR2,0.0362954693174402,0.7763777028108699,background,2576,0.0,0,0
LY9,0.0331571630159121,0.7766318473404309,background,781,0.0,1,1
GGT1,-0.0372802087484163,0.7767457771341608,background,157,0.0,0,0
ACAD10,0.0271880305646048,0.776775852696463,background,634,0.0,1,0
RBBP5,-0.0278236388666989,0.7767804869995341,background,2642,3.0,1,1
HSPBAP1,-0.031559312657946,0.776868055002443,background,364,0.0,1,1
SETD5,-0.0307779903105564,0.7769255423588499,background,1504,1.0,1,1
PFAS,-0.0338964663301383,0.7770505011085741,background,1222,0.0,0,0
NID1,0.0208645696961968,0.7771956676346691,background,2037,3.0,1,2
ZMIZ2,0.0401755884298705,0.7772566267688209,background,1072,0.0,0,0
CCDC51,0.0345278285797712,0.7775158308880429,background,235,1.0,1,0
DNAJB1,0.0299369587587737,0.777868776527928,background,2151,0.0,1,1
POLR2J3,0.0429780055599145,0.777938407974663,background,4337,11.0,1,0
UBASH3A,-0.0297120148790214,0.7781407240267479,background,123,0.0,1,0
CDK5RAP1,0.0324472204854481,0.778699593344327,background,204,1.0,1,0
TCF20,0.0225986022610568,0.779066573995239,background,1390,4.0,2,2
TRAPPC3,0.0246946416395845,0.779225386274778,background,258,0.0,1,0
CD2,0.031241462443275,0.779301480221255,background,446,0.0,0,0
TIGD3,0.0424829854796291,0.7794453567456341,background,389,0.0,0,0
CD44,0.0383077812047167,0.7796269245846291,background,3069,2.0,1,3
COMMD6,0.0386414273666569,0.7796733653001009,background,1375,3.0,1,0
ZNF862,0.0404406668723486,0.7798331147346971,background,20,0.0,0,0
DCAF5,0.028205494225986,0.779889094664818,background,2933,2.0,1,2
TMED9,0.0326642082308696,0.7799105924747041,background,1826,0.0,1,0
ABCB8,-0.0361876851702469,0.7799779217639871,background,2433,0.0,1,0
BDH1,0.0243582450503428,0.7800959811648258,background,6633,0.0,1,0
RPS3A,0.0389583667158817,0.780206435198155,background,20,0.0,0,0
WASHC3,0.022849402627122997,0.7802786229062231,background,1339,0.0,1,1
FPGS,0.0302671764020249,0.780560438549109,background,965,0.0,0,0
UBE2C,-0.0532427411665988,0.780689876850052,background,186,0.0,0,0
FAS,-0.023118506027917998,0.7806958833955591,background,15155,11.0,1,6
C11orf96,-0.0339182693616522,0.78084419884158,background,605,1.0,2,1
DFFA,0.0375909667352037,0.7808901703415991,background,4968,1.0,1,0
MADD,0.0318996174320903,0.7810367612765781,background,881,0.0,1,1
CEBPG,0.0345688398815446,0.781058517015702,background,2993,4.0,1,0
GYS1,-0.0288846301420759,0.7811749803056359,background,1158,1.0,1,0
ZNF574,0.0342505118730921,0.7813010565787349,background,255,0.0,1,0
LYG1,-0.031254426033964,0.7813537166424531,background,136,0.0,0,0
FOXRED1,-0.0348396762234321,0.78141904102362,background,442,0.0,0,0
UTF1,0.0579132934623036,0.78149892435486,background,116,0.0,0,0
GP1BA,0.0706110847635659,0.7816304458177249,background,460,0.0,1,0
HDAC1,0.0303099973543916,0.7817492253435121,background,582,2.0,1,1
QRSL1,-0.029424895797545,0.781865123686542,background,2415,1.0,1,0
RWDD2A,0.0384383514734532,0.7820380407987149,background,2663,2.0,1,0
PRSS33,0.0617284421203024,0.7820425077331621,background,694,0.0,1,0
WDR90,-0.0312900724164692,0.7820464040629491,background,238,1.0,1,0
FDPS,0.0325566978742213,0.782057940997573,background,56,0.0,0,0
CATSPER2,-0.0271003046464436,0.7823588669825359,background,2198,5.0,1,1
NOMO1,0.0318370905024761,0.7824266255805601,background,511,1.0,1,0
GXYLT1,-0.0249652196013755,0.782545724639175,background,5941,11.0,1,2
TGFB1,0.0325745491517276,0.7826911095207579,background,1323,0.0,1,1
CCNQ,0.027303280829153,0.7832507518451971,background,438,0.0,0,0
FAM83H,-0.0286528804568175,0.7833664174326719,background,1988,0.0,1,0
ZXDC,0.0315205234508618,0.783389449622241,background,774,1.0,1,0
RUSC2,-0.0199436725106388,0.783404047653639,background,513,9.0,4,4
SLA2,-0.0287379052409047,0.7835052534252329,background,1548,1.0,1,0
ARAP3,0.0399479108350108,0.7835495841805029,background,710,0.0,1,0
LMO4,-0.0253408356126796,0.783658851106301,background,4127,8.0,2,2
NADK,-0.0409174111350866,0.7836622022830129,background,1672,0.0,1,0
PLIN2,-0.0269413110524593,0.7837512785136991,background,482,0.0,0,0
PDCD2,-0.0314135387090521,0.783834576330376,background,2264,2.0,1,0
ZNF606,-0.0280590879996978,0.7838504270040609,background,2379,4.0,1,1
FAM83G,-0.0261456621750513,0.783878678756124,background,2570,1.0,1,0
COX15,-0.0285076731764793,0.783928900166457,background,3719,2.0,1,1
CRTC3,-0.027956158645589,0.7839475489576658,background,3205,1.0,1,0
ALDH18A1,0.0279566952072346,0.784091029358879,background,821,0.0,1,1
CEACAM8,0.0495860899537984,0.784226597288063,background,1151,1.0,1,0
PAIP2B,-0.0269509318208998,0.784265317005647,background,5738,4.0,1,3
GPR89B,0.0264831713625522,0.784269786338923,background,675,1.0,1,1
PNMA5,0.0364279596852013,0.784432370633945,background,1427,0.0,0,0
NDUFA5,-0.0530830255866974,0.784467613681493,background,5122,13.0,1,3
SNRNP40,0.0246631601693526,0.7845228532355111,background,504,0.0,1,0
SPATA2,0.0326144350598711,0.7846751760102841,background,2225,3.0,1,1
HSPA14,0.0248503445962857,0.7847558859598741,background,192,0.0,0,0
FZD2,0.0382115068829848,0.7847898897640151,background,1876,4.0,1,0
